symbol,synonym_symbol,scientific_name,common_name,fips_code
ALPO2,ALAMP,Allium ampeloprasum L. var. porrum (L.) J. Ga,NA,US19
ALPR3,NA,Alopecurus pratensis L.,meadow foxtail,US19
ALRO3,ALFI9,Alcea ficifolia L.,NA,US19
ALRO3,NA,Alcea rosea L.,hollyhock,US19
ALRO3,ALRO4,Althaea rosea (L.) Cav.,NA,US19
ALST,NA,Allium stellatum Fraser ex Ker Gawl.,autumn onion,US19
ALSU,ALPLP,Alisma plantago-aquatica L. var. parviflorum ,NA,US19
ALSU,ALPLS,Alisma plantago-aquatica L. ssp. subcordatum ,NA,US19
ALSU,NA,Alisma subcordatum Raf.,American water plantain,US19
ALTE,ALREP,Allium reticulatum G. Don var. playanum M.E. ,NA,US19
ALTE,NA,Allium textile A. Nelson & J.F. Macbr.,textile onion,US19
ALTE,ALAR6,Allium aridum Rydb.,NA,US19
ALTE,ALRE5,Allium reticulatum G. Don,NA,US19
ALTE,ALGET3,Allium geyeri S. Watson var. textile (A. Nels,NA,US19
ALTR3,NA,Allium tricoccum Aiton,ramp,US19
ALTR3,VATR,Validallium tricoccum (Aiton) Small,NA,US19
ALTR7,NA,Alisma triviale Pursh,northern water plantain,US19
ALTR7,ALPLB2,Alisma plantago-aquatica L. var. brevipes (Gr,NA,US19
ALTR7,ALPLB,Alisma plantago-aquatica L. ssp. brevipes (Gr,NA,US19
ALTR7,ALPLA,Alisma plantago-aquatica L. var. americanum S,NA,US19
ALTR7,ALBR10,Alisma brevipes Greene,NA,US19
ALTU3,NA,Allium tuberosum Rottler ex Spreng.,Chinese chives,US19
ALVI,NA,Allium vineale L.,wild garlic,US19
ALVIV,NA,Allium vineale L. ssp. vineale,wild garlic,US19
ALYSS,NA,Alyssum L.,madwort,US19
AMAL,NA,Amaranthus albus L.,prostrate pigweed,US19
AMAL,AMALP3,Amaranthus albus L. var. pubescens (Uline & B,NA,US19
AMAL,AMGRP,Amaranthus graecizans L. var. pubescens Uline,NA,US19
AMAL,AMPU,Amaranthus pubescens (Uline & Bray) Rydb.,NA,US19
AMAL2,NA,Amelanchier alnifolia (Nutt.) Nutt. ex M. Roe,Saskatoon serviceberry,US19
AMALA,NA,Amelanchier alnifolia (Nutt.) Nutt. ex M. Roe,Saskatoon serviceberry,US19
AMAR,NA,Amaranthus arenicola I.M. Johnst.,sandhill amaranth,US19
AMAR2,NA,Ambrosia artemisiifolia L.,annual ragweed,US19
AMAR3,NA,Amelanchier arborea (Michx. f.) Fernald,common serviceberry,US19
AMARA,NA,Amaranthus L.,pigweed,US19
AMARA4,NA,Amelanchier arborea (Michx. f.) Fernald var. ,common serviceberry,US19
AMARA4,AMOB3,Amelanchier oblongifolia (Torr. & A. Gray) M.,NA,US19
AMARE,AMEL2,Ambrosia elatior L.,NA,US19
AMARE,NA,Ambrosia artemisiifolia L. var. elatior (L.) ,annual ragweed,US19
AMBER,NA,Amberboa (Pers.) Less.,amberboa,US19
AMBI2,NA,Ambrosia bidentata Michx.,lanceleaf ragweed,US19
AMBL,AMGR,Amaranthus graecizans auct. non L.,NA,US19
AMBL,NA,Amaranthus blitoides S. Watson,mat amaranth,US19
AMBR2,NA,Amphicarpaea bracteata (L.) Fernald,American hogpeanut,US19
AMBR7,AMHEB,Ampelopsis heterophylla (Thunb.) Siebold & Zu,NA,US19
AMBR7,AMGLB,Ampelopsis glandulosa (Wall.) Momiy. var. bre,NA,US19
AMBR7,NA,Ampelopsis brevipedunculata (Maxim.) Trautv.,Amur peppervine,US19
AMBR7,AMHE4,Ampelopsis heterophylla (Thunb.) Siebold & Zu,NA,US19
AMBR7,AMBRM,Ampelopsis brevipedunculata (Maxim.) Trautv. ,NA,US19
AMBRB,AMMO5,Amphicarpaea monoica (L.) Elliott,NA,US19
AMBRB,NA,Amphicarpaea bracteata (L.) Fernald var. brac,American hogpeanut,US19
AMBRC,AMCO6,Amphicarpaea comosa (L.) G. Don,NA,US19
AMBRC,FAPI,Falcata pitcheri (Torr. & A. Gray) Kuntze,NA,US19
