symbol,synonym_symbol,scientific_name,common_name,fips_code
ALCE,NA,Allium cepa L.,garden onion,US30
ALCE,ALCEC,Allium cepa L. var. cepa,NA,US30
ALCE,ALCEM,Allium cepa L. var. multiplicans L.H. Bailey,NA,US30
ALCE,ALCEP,Allium cepa L. var. proliferum (Moench) Regel,NA,US30
ALCE,ALCES,Allium cepa L. var. solaninum Alef.,NA,US30
ALCE2,NA,Allium cernuum Roth,nodding onion,US30
ALCEA,NA,Alcea L.,hollyhock,US30
ALCEC2,NA,Allium cernuum Roth var. cernuum,nodding onion,US30
ALCEO,NA,Allium cernuum Roth var. obtusum Cockerell ex,nodding onion,US30
ALCEO,ALNA,Allium natans Rydb.,NA,US30
ALCEO,ALRE4,Allium recurvatum Rydb.,NA,US30
ALCHE,NA,Alchemilla L.,lady's mantle,US30
ALCO2,ALDOC,Allium douglasii Hook. var. columbianum Ownbe,NA,US30
