symbol,synonym_symbol,scientific_name,common_name,fips_code
ADCA,ADMO2,Adiantum modestum Underw.,NA,US08
ADCA,ADCAP,Adiantum capillus-veneris L. var. protrusum F,NA,US08
ADCA,NA,Adiantum capillus-veneris L.,common maidenhair,US08
ADCA,ADCAM,Adiantum capillus-veneris L. var. modestum (U,NA,US08
ADIAN,NA,Adiantum L.,maidenhair fern,US08
ADMO,NA,Adoxa moschatellina L.,muskroot,US08
ADOXA,NA,Adoxa L.,adoxa,US08
AECY,AETA3,Aegilops tauschii auct. non Coss.,NA,US08
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popo,NA,US08
AECY,NA,Aegilops cylindrica Host,jointed goatgrass,US08
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gib",NA,US08
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,NA,US08
AEGIL,NA,Aegilops L.,goatgrass,US08
AGALI,NA,Agalinis Raf.,false foxglove,US08
AGAST,NA,Agastache Clayton ex Gronov.,giant hyssop,US08
AGAU2,NA,Agoseris aurantiaca (Hook.) Greene,orange agoseris,US08
AGAUA,NA,Agoseris aurantiaca (Hook.) Greene var. auran,orange agoseris,US08
AGAUA,AGRO2,Agoseris rostrata Rydb.,NA,US08
AGAUA,AGGR7,Agoseris graminifolia Greene,NA,US08
