symbol,synonym_symbol,scientific_name,common_name,fips_code
TRLOH,TRLOH2,Trifolium longipes Nutt. var. hansenii (Green,NA,US41
TRLOH,TRHA2,Trifolium hansenii Greene,NA,US41
TRLOH,TRLON2,Trifolium longipes Nutt. var. nevadense Jeps.,NA,US41
TRLOM,NA,Trifolium longipes Nutt. ssp. multipedunculat,longstalk clover,US41
TRLOM,TRLOM3,Trifolium longipes Nutt. var. multipedunculat,NA,US41
TRLOM,TRMU6,Trifolium multipedunculatum Kennedy,NA,US41
TRLOM,TRRUM,Trifolium rusbyi Greene ssp. multipedunculatu,NA,US41
TRLOO,NA,Trifolium longipes Nutt. ssp. oreganum (Howel,Oregon clover,US41
TRLOO,TROR7,Trifolium oreganum Howell,NA,US41
TRLOO,TRLOO2,Trifolium longipes Nutt. var. oreganum (Howel,NA,US41
TRLOO,TRRUO,Trifolium rusbyi Greene ssp. oreganum (Howell,NA,US41
TRLOR3,NA,Trifolium longipes Nutt. ssp. reflexum (A. Ne,droopflower clover,US41
TRLOR3,TRRUR,Trifolium rusbyi Greene ssp. reflexum (A. Nel,NA,US41
TRLOR3,TRLOR,Trifolium longipes Nutt. var. reflexum A. Nel,NA,US41
TRLOR3,TRRY80,Trifolium rydbergii Greene,NA,US41
TRLOR3,TRORR,Trifolium oreganum Howell var. rydbergii (Gre,NA,US41
TRLOS2,NA,Trifolium longipes Nutt. ssp. shastense (Hous,longstalk clover,US41
TRLOS2,TRLOS,Trifolium longipes Nutt. var. shastense (Hous,NA,US41
TRLOS2,TRSH,Trifolium shastense House,NA,US41
TRLOS2,TRRUS,Trifolium rusbyi Greene ssp. shastense (House,NA,US41
TRMA17,NA,Tripleurospermum maritimum (L.) W.D.J. Koch,false mayweed,US41
TRMA2,TRBI3,Trifolium bicephalum Elmer,NA,US41
TRMA2,TRME7,Trifolium mercedense Kennedy,NA,US41
TRMA2,NA,Trifolium macraei Hook. & Arn.,Chilean clover,US41
TRMA2,TRTR11,Trifolium traskiae Kennedy,NA,US41
TRMA2,TRCA16,Trifolium catalinae S. Watson,NA,US41
TRMA20,TREL14,Triglochin elata Nutt.,NA,US41
TRMA20,TREL8,"Triglochin elatum Nutt., orth. var.",NA,US41
TRMA20,NA,Triglochin maritima L.,seaside arrowgrass,US41
TRMA20,TRMA4,"Triglochin maritimum L., orth. var.",NA,US41
TRMA20,TRMAE,Triglochin maritimum L. var. elatum (Nutt.) A,NA,US41
TRMA20,TRMAE2,Triglochin maritima L. var. elata (Nutt.) A. ,NA,US41
TRMA3,TRMAC,Trifolium macrocephalum (Pursh) Poir. var. ca,NA,US41
TRMA3,LUMA12,Lupinaster macrocephalus Pursh,NA,US41
TRMA3,NA,Trifolium macrocephalum (Pursh) Poir.,largehead clover,US41
TRMAM,MAMA10,Matricaria maritima L.,NA,US41
