symbol,synonym_symbol,scientific_name,common_name,fips_code
ACOPR,SPAMR3,Spilanthes americana (Mutis ex L. f.) Hieron.,NA,US48
ACORU,NA,Acorus L.,sweetflag,US48
ACOS,NA,Acalypha ostryifolia Riddell,pineland threeseed mercury,US48
ACOS,ACCA8,Acalypha caroliniana Elliott,NA,US48
ACOUR,NA,Acourtia D. Don,desertpeony,US48
ACPE13,NA,Achnatherum perplexum Hoge & Barkworth,New Mexico needlegrass,US48
ACPE13,STPE10,Stipa perplexa (Hoge & Barkworth) Wipff & S.D,NA,US48
ACPH3,ACLIM,Acalypha lindheimeri Müll. Arg. var. major Pa,NA,US48
ACPH3,NA,Acalypha phleoides Cav.,shrubby copperleaf,US48
ACPH3,ACLI,Acalypha lindheimeri Müll. Arg.,NA,US48
ACPO,NA,Acalypha poiretii Spreng.,Poiret's copperleaf,US48
ACPO,ACIN,"Acalypha indica Vell., non L.",NA,US48
ACRA,NA,Acalypha radians Torr.,cardinal's feather,US48
ACRE3,CERE6,Centaurea repens L.,NA,US48
ACRE3,CEPI3,Centaurea picris Pall. ex Willd.,NA,US48
ACRE3,NA,Acroptilon repens (L.) DC.,hardheads,US48
ACRH,NA,Acalypha rhomboidea Raf.,common threeseed mercury,US48
ACRH,ACVIR,Acalypha virginica L. var. rhomboidea (Raf.) ,NA,US48
ACRO7,NA,Achnatherum robustum (Vasey) Barkworth,sleepygrass,US48
ACRO7,STRO3,Stipa robusta (Vasey) Scribn.,NA,US48
ACRO7,STVA4,Stipa vaseyi Scribn.,NA,US48
ACROP,NA,Acroptilon Cass.,hardheads,US48
ACRU,ACBA2,Acer barbatum Michx. p.p.,NA,US48
ACRU,NA,Acer rubrum L.,red maple,US48
ACRU3,PERU7,Perezia runcinata (Lag. ex D. Don) Lag. ex A.,NA,US48
ACRU3,NA,Acourtia runcinata (Lag. ex D. Don) B.L. Turn,featherleaf desertpeony,US48
ACRUD,NA,Acer rubrum L. var. drummondii (Hook. & Arn. ,Drummond's maple,US48
ACRUD,ACRUD2,Acer rubrum L. ssp. drummondii (Hook. & Arn. ,NA,US48
ACRUD,ACDR,Acer drummondii Hook. & Arn. ex Nutt.,NA,US48
ACRUD,RUDR3,Rufacer drummondii (Hook. & Arn. ex Nutt.) Sm,NA,US48
ACRUR,ACST,Acer stenocarpum Britton,NA,US48
ACRUR,NA,Acer rubrum L. var. rubrum,red maple,US48
ACRUR,ACRUT2,Acer rubrum L. var. tomentosum Tausch,NA,US48
ACRUR,RURU5,Rufacer rubrum (L.) Small,NA,US48
ACRUT,NA,Acer rubrum L. var. trilobum Torr. & A. Gray ,red maple,US48
ACRUT,ACCA9,Acer carolinianum Walter,NA,US48
ACRUT,RUCA7,Rufacer carolinianum (Walter) Small,NA,US48
ACRUT,ACRUT3,Acer rubrum L. var. tridens Alph. Wood,NA,US48
ACSA2,ARSA9,Argentacer saccharinum (L.) Small,NA,US48
ACSA2,ACDA2,Acer dasycarpum Ehrh.,NA,US48
ACSA2,ACSAL3,Acer saccharinum L. var. laciniatum Pax,NA,US48
ACSA2,ACSAW,Acer saccharinum L. var. wieri Rehder,NA,US48
ACSA2,NA,Acer saccharinum L.,silver maple,US48
ACSC11,NA,Achnatherum scribneri (Vasey) Barkworth,Scribner needlegrass,US48
ACSC11,STSC2,Stipa scribneri Vasey,NA,US48
ACTE4,ACFL3,Acanthocereus floridanus Small ex Britton & R,NA,US48
ACTE4,NA,Acanthocereus tetragonus (L.) Humm.,triangle cactus,US48
ACTE4,CEPE4,Cereus pentagonus (L.) Haw.,NA,US48
ACTE4,ACPE5,Acanthocereus pentagonus (L.) Britton & Rose,NA,US48
ACTE4,CATE30,Cactus tetragonus L.,NA,US48
ACVI,NA,Acalypha virginica L.,Virginia threeseed mercury,US48
ACWR3,NA,Acleisanthes wrightii (A. Gray) Benth. & Hook,Wright's trumpets,US48
ACWR5,NA,Acourtia wrightii (A. Gray) Reveal & R.M. Kin,brownfoot,US48
ACWR5,PEWR4,Perezia wrightii A. Gray,NA,US48
ADAN,NA,Adonis annua L.,blooddrops,US48
ADAN,ADAU,Adonis autumnalis L.,NA,US48
ADCA,ADCAM,Adiantum capillus-veneris L. var. modestum (U,NA,US48
ADCA,ADCAP,Adiantum capillus-veneris L. var. protrusum F,NA,US48
ADCA,NA,Adiantum capillus-veneris L.,common maidenhair,US48
ADCA,ADMO2,Adiantum modestum Underw.,NA,US48
ADELI,NA,Adelia L.,wild lime,US48
ADIAN,NA,Adiantum L.,maidenhair fern,US48
ADIN,NA,Adolphia infesta (Kunth) Meisn.,junco,US48
ADOLP,NA,Adolphia Meisn.,prickbush,US48
ADONI,NA,Adonis L.,pheasant's eye,US48
ADTR,NA,Adiantum tricholepis Fée,fuzzy maidenhair,US48
ADVA,NA,Adelia vaseyi (J.M. Coult.) Pax & K. Hoffm.,Vasey's wild lime,US48
AEBU,AEMI,Aesculus ×mississippiensis Sarg.,NA,US48
AEBU,NA,Aesculus ×bushii C.K. Schneid. (pro sp.) [gla,buckeye,US48
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popo,NA,US48
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,NA,US48
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gib",NA,US48
AECY,NA,Aegilops cylindrica Host,jointed goatgrass,US48
AECY,AETA3,Aegilops tauschii auct. non Coss.,NA,US48
AEEV,NA,Aeschynomene evenia C. Wright,shrubby jointvetch,US48
AEGIL,NA,Aegilops L.,goatgrass,US48
AEGL,NA,Aesculus glabra Willd.,Ohio buckeye,US48
AEGLA,AEGLB,Aesculus glabra Willd. var. buckleyi Sarg.,NA,US48
AEGLA,AEAR2,Aesculus arguta Buckley,NA,US48
AEGLA,NA,Aesculus glabra Willd. var. arguta (Buckley) ,Ohio buckeye,US48
AEGLG,AEGLP,Aesculus glabra Willd. var. pallida (Willd.) ,NA,US48
AEGLG,AEGLS,Aesculus glabra Willd. var. sargentii Rehder,NA,US48
AEGLG,NA,Aesculus glabra Willd. var. glabra,Ohio buckeye,US48
AEGLG,AEGLM,Aesculus glabra Willd. var. micrantha Sarg.,NA,US48
AEGLG,AEGLM2,Aesculus glabra Willd. var. monticola Sarg.,NA,US48
AEGLG,AEGLL,Aesculus glabra Willd. var. leucodermis Sarg.,NA,US48
AEIN,NA,Aeschynomene indica L.,Indian jointvetch,US48
AEPA,NA,Aesculus pavia L.,red buckeye,US48
AEPAF,NA,Aesculus pavia L. var. flavescens (Sarg.) Cor,red buckeye,US48
AEPAP,AEAU,Aesculus austrina Small,NA,US48
AEPAP,AESP,Aesculus splendens Sarg.,NA,US48
AEPAP,NA,Aesculus pavia L. var. pavia,red buckeye,US48
AEPAP,AEDIM,Aesculus discolor Pursh var. mollis (Raf.) Sa,NA,US48
AEPAP,AEDI,Aesculus discolor Pursh,NA,US48
AEPAP,AEPAD,Aesculus pavia L. var. discolor (Pursh) A. Gr,NA,US48
AERU,NA,Aeschynomene rudis Benth.,zigzag jointvetch,US48
AESCH,NA,Aeschynomene L.,jointvetch,US48
AESCU,NA,Aesculus L.,buckeye,US48
AEVI,SEVI9,Secula viscidula (Michx.) Small,NA,US48
AEVI,NA,Aeschynomene viscidula Michx.,sticky jointvetch,US48
AGAL5,NA,Ageratina altissima (L.) R.M. King & H. Rob.,white snakeroot,US48
AGALA,AGAL9,"Ageratum altissimum L., non Eupatorium altiss",NA,US48
AGALA,EURU6,Eupatorium rugosum Houtt.,NA,US48
AGALA,EURUC,Eupatorium rugosum Houtt. var. chlorolepis Fe,NA,US48
AGALA,EURUT,Eupatorium rugosum Houtt. var. tomentellum (B,NA,US48
AGALA,NA,Ageratina altissima (L.) R.M. King & H. Rob. ,white snakeroot,US48
AGALA,EUURT,Eupatorium urticifolium Reichard var. tomente,NA,US48
AGALA,EURUV,Eupatorium rugosum Houtt. var. villicaule (Fe,NA,US48
AGALA2,NA,Ageratina altissima (L.) R.M. King & H. Rob. ,white snakeroot,US48
AGALA2,EURUA,Eupatorium rugosum Houtt. var. angustata (A. ,NA,US48
AGALI,NA,Agalinis Raf.,false foxglove,US48
AGAM,NA,Agave americana L.,American century plant,US48
AGAMA,AGAMS,Agave americana L. var. striata Trel.,NA,US48
AGAMA,AGAMM,Agave americana L. var. marginata Trel.,NA,US48
AGAMA,AGAMM2,Agave americana L. var. mediopicta Trel.,NA,US48
AGAMA,NA,Agave americana L. ssp. americana,American century plant,US48
AGAMA2,NA,Agave americana L. ssp. americana var. americ,American century plant,US48
